-23.61,68.75,1020.23, -420.00,-14630.00,700.00
-23.18,64.66,1013.88, -8680.00,-13790.00,-1820.00
-21.96,59.54,1001.62, -1190.00,-10150.00,-1050.00
-20.25,53.86,989.36, 4970.00,-2870.00,-770.00
-18.54,49.17,980.70, 5110.00,-9870.00,-3220.00
-15.86,45.99,975.27, 10290.00,-12530.00,-910.00
-11.22,45.08,972.52, 10430.00,-5880.00,-4900.00
-5.31,45.75,972.95, 17990.00,2450.00,-2870.00
0.55,46.48,976.06, 17080.00,5530.00,-3360.00
5.80,47.64,979.66, 11270.00,3360.00,-5460.00
10.13,49.84,984.54, 7210.00,11200.00,-1680.00
12.32,52.64,989.48, 13720.00,0.00,-3010.00
13.91,55.57,993.45, 16660.00,-14210.00,-5950.00
16.59,59.96,997.47, 13650.00,-5670.00,-6370.00
19.64,65.64,1000.58, 8470.00,210.00,-4970.00
23.00,70.52,1002.84, 7070.00,-910.00,-3570.00
26.66,75.33,1003.94, 6650.00,140.00,-1610.00
30.44,81.80,1003.76, 6300.00,-1120.00,-2240.00
34.22,88.57,1002.35, 8960.00,-7490.00,-700.00
37.51,95.34,1002.78, 5950.00,12670.00,1960.00
39.96,102.36,1011.32, 1470.00,10360.00,10080.00
42.52,108.76,1028.95, 4900.00,-3430.00,12180.00
45.26,114.68,1046.45, 1050.00,-5040.00,10640.00
47.40,119.56,1055.06, -26040.00,-5670.00,12530.00
49.41,121.76,1056.21, -33110.00,-15400.00,14910.00
51.67,121.69,1054.20, -30730.00,-11270.00,10990.00
54.60,120.41,1050.36, -29540.00,980.00,10640.00
57.52,118.16,1045.78, -20790.00,8890.00,10220.00
59.29,113.40,1041.15, -24640.00,10080.00,4970.00
59.72,105.53,1034.99, -14770.00,980.00,1610.00
60.21,96.44,1028.58, -3080.00,-140.00,3220.00
61.24,87.60,1022.91, 1540.00,-1610.00,630.00
61.92,79.54,1017.66, -1540.00,-9450.00,-4900.00
62.53,72.65,1011.56, -6580.00,-17850.00,-3570.00
64.60,65.94,995.28, 1050.00,-13090.00,-3920.00
66.92,58.99,976.85, -4970.00,29470.00,5040.00
67.65,51.79,967.52, 15890.00,11130.00,3780.00
67.04,45.38,966.30, -13160.00,28840.00,2170.00
65.03,40.14,971.55, 15260.00,12180.00,1330.00
62.53,35.99,976.92, 10010.00,-1400.00,1330.00
59.90,32.88,981.79, 15750.00,-3080.00,420.00
57.77,29.95,985.94, 12600.00,2100.00,-2520.00
56.12,28.24,989.85, -840.00,2030.00,490.00
54.17,27.76,993.93, 4200.00,6720.00,-2240.00
52.03,27.45,996.31, 15960.00,2310.00,-1820.00
50.20,28.06,996.92, 9730.00,6510.00,1680.00
47.95,29.34,998.20, -1610.00,14630.00,3850.00
44.71,30.74,1000.58, 13300.00,-1820.00,-1470.00
41.48,32.27,1002.96, 6930.00,-5740.00,-3640.00
38.98,34.77,1006.38, 14560.00,-9660.00,-4830.00
36.72,38.31,1011.32, 3220.00,-5390.00,-2380.00
35.14,41.24,1015.53, 6230.00,-8120.00,-3430.00
34.65,43.80,1017.60, 3220.00,-1820.00,-3850.00
