@relation 'MLC'

@attribute F1_MEAN_ACC_Y numeric
@attribute F2_PEAK_TO_PEAK_GYR_Y numeric
@attribute F3_MAXIMUM_ACC_X numeric
@attribute F4_MINIMUM_GYR_Z numeric
@attribute F5_MINIMUM_ACC_X numeric
@attribute F6_ENERGY_ACC_Z numeric
@attribute F7_MEAN_ACC_Z numeric
@attribute F8_MAXIMUM_ACC_Y numeric
@attribute F9_PEAK_TO_PEAK_ACC_Y numeric
@attribute F10_MAXIMUM_GYR_Z numeric
@attribute F11_MAXIMUM_ACC_X_FILTER_1 numeric
@attribute F12_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F13_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F14_MINIMUM_ACC_X_FILTER_1 numeric
@attribute F15_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F16_MAXIMUM_ACC_X_FILTER_1 numeric
@attribute F17_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F18_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F19_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F20_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute F21_MAXIMUM_ACC_Z_FILTER_1 numeric
@attribute F22_PEAK_TO_PEAK_ACC_Y_FILTER_1 numeric
@attribute F23_PEAK_TO_PEAK_ACC_X_FILTER_1 numeric
@attribute F24_MINIMUM_ACC_X_FILTER_1 numeric
@attribute F25_MINIMUM_ACC_Y_FILTER_1 numeric
@attribute class {waving, walking, wrist}

@data
-0.708496, 0.57959, -0.428223, -2.36523, -0.896484, 4.65234, 0.157227, 0.0220337, 1.32617, 1.05859, 0.126953, 0.574707, 0.189209, -0.0621948, -0.384521, 0.126953, 0.574707, 0.189209, -0.384521, -0.384521, 0.128418, 0.574707, 0.189209, -0.0621948, -0.384521, waving
-0.0536804, 0.497559, -0.556152, 1.06543, -0.911621, 2.61328, 0.153198, 0.772461, 1.57227, 2.25, 0.0802002, 0.314697, 0.169312, -0.0891113, 0.0226135, 0.0802002, 0.314697, 0.169312, 0.0226135, 0.0226135, 0.108398, 0.314697, 0.169312, -0.0891113, 0.0226135, waving
0.908691, 0.300537, -0.26416, -0.28418, -0.693359, 2.63867, 0.155762, 1.17383, 0.478516, 1.35742, 0.112976, 0.370605, 0.133911, -0.0208435, -0.11792, 0.112976, 0.370605, 0.133911, -0.11792, -0.11792, 0.057251, 0.370605, 0.133911, -0.0208435, -0.11792, waving
0.961914, 0.178223, -0.251221, -0.10498, -0.339111, 0.539551, 0.071167, 1.02441, 0.172852, 0.169434, 0.0205688, 0.146362, 0.0445251, -0.0239563, -0.0803223, 0.0205688, 0.146362, 0.0445251, -0.0803223, -0.0803223, 0.0574951, 0.146362, 0.0445251, -0.0239563, -0.0803223, waving
0.974609, 0.143433, -0.222168, -0.0964355, -0.2771, 0.776855, 0.0904541, 1.07129, 0.149902, 0.0982666, 0.014801, 0.0930176, 0.0285034, -0.0137024, -0.0404053, 0.014801, 0.0930176, 0.0285034, -0.0404053, -0.0404053, 0.0527344, 0.0930176, 0.0285034, -0.0137024, -0.0404053, waving
0.849121, 0.322754, -0.209106, -1.40723, -0.802734, 1.19824, 0.110291, 1.10156, 0.541016, -0.130371, 0.0176697, 0.259277, 0.101318, -0.0836182, -0.192017, 0.0176697, 0.259277, 0.101318, -0.192017, -0.192017, 0.0845947, 0.259277, 0.101318, -0.0836182, -0.192017, waving
-0.0953979, 0.49707, -0.732422, -1.50781, -0.932617, 3.32031, 0.18689, 0.538574, 1.20801, -1.2002, 0.0665283, 0.122192, 0.138062, -0.0715332, -0.193848, 0.0665283, 0.122192, 0.138062, -0.193848, -0.193848, 0.0650635, 0.122192, 0.138062, -0.0715332, -0.193848, waving
-0.851074, 0.915527, -0.452393, -1.47852, -0.736328, 3.125, -0.16333, -0.65625, 0.430664, 0.852539, 0.111694, 0.30127, 0.159424, -0.0476685, -0.190063, 0.111694, 0.30127, 0.159424, -0.190063, -0.190063, 0.026947, 0.30127, 0.159424, -0.0476685, -0.190063, waving
-0.128052, 0.164307, -0.695313, 0.868164, -0.922363, 1.8418, 0.0604248, 0.527344, 1.18555, 2.14844, 0.095459, 0.155396, 0.159912, -0.0643921, 0.053833, 0.095459, 0.155396, 0.159912, 0.053833, 0.053833, 0.0997314, 0.155396, 0.159912, -0.0643921, 0.053833, waving
0.92627, 0.561035, -0.373291, -1.29492, -0.702637, 1.51465, 0.121338, 1.14941, 0.613281, 2.64648, 0.134888, 0.479004, 0.188965, -0.0540771, -0.103638, 0.134888, 0.479004, 0.188965, -0.103638, -0.103638, 0.0504456, 0.479004, 0.188965, -0.0540771, -0.103638, waving
0.162842, 0.617676, -0.643555, -2.19922, -0.927734, 1.45898, 0.119873, 0.703613, 1.29199, -1.09473, 0.0847168, 0.182373, 0.198853, -0.114136, -0.236084, 0.0847168, 0.182373, 0.198853, -0.236084, -0.236084, 0.0891113, 0.182373, 0.198853, -0.114136, -0.236084, waving
-0.904297, 0.927246, -0.450195, -2.09375, -0.731445, 2.37891, -0.152344, -0.605469, 0.523438, 1.20898, 0.116272, 0.334473, 0.166748, -0.050415, -0.226563, 0.116272, 0.334473, 0.166748, -0.226563, -0.226563, 0.0206604, 0.334473, 0.166748, -0.050415, -0.226563, waving
0.0150223, 0.637207, -0.510254, 1.23926, -0.866699, 1.79102, 0.048584, 0.858398, 1.54297, 2.55469, 0.111206, 0.267578, 0.201294, -0.0900879, 0.0764771, 0.111206, 0.267578, 0.201294, 0.0764771, 0.0764771, 0.117615, 0.267578, 0.201294, -0.0900879, 0.0764771, waving
0.913086, 0.611816, -0.230103, -1.64941, -0.810547, 1.12305, 0.0950928, 1.47949, 1.11816, 1.82422, 0.16687, 0.474609, 0.280518, -0.113464, -0.194702, 0.16687, 0.474609, 0.280518, -0.194702, -0.194702, 0.0728149, 0.474609, 0.280518, -0.113464, -0.194702, waving
-0.302246, 0.618164, -0.568359, -2.09766, -0.935547, 2.51953, 0.097229, 0.352295, 1.43262, 0.130005, 0.114014, 0.230347, 0.203247, -0.0892334, -0.275391, 0.114014, 0.230347, 0.203247, -0.275391, -0.275391, 0.0869141, 0.230347, 0.203247, -0.0892334, -0.275391, waving
-0.456787, 0.489746, -0.566406, 0.277344, -0.927734, 1.77344, 0.0244904, 0.0810547, 1.08008, 2.78906, 0.0714722, 0.298828, 0.144653, -0.0731812, -0.0776367, 0.0714722, 0.298828, 0.144653, -0.0776367, -0.0776367, 0.133789, 0.298828, 0.144653, -0.0731812, -0.0776367, waving
0.910645, 0.825195, -0.207153, -1.96582, -0.806641, 2.70313, 0.127075, 1.32617, 1.14355, 2.82813, 0.174683, 0.582031, 0.283936, -0.10907, -0.165649, 0.174683, 0.582031, 0.283936, -0.165649, -0.165649, 0.0896606, 0.582031, 0.283936, -0.10907, -0.165649, waving
0.257568, 0.427979, -0.474365, -1.91211, -0.942383, 1.07129, 0.0961914, 0.797363, 1.22266, -1.37891, 0.0458984, 0.164429, 0.19104, -0.145142, -0.233032, 0.0458984, 0.164429, 0.19104, -0.233032, -0.233032, 0.0806885, 0.164429, 0.19104, -0.145142, -0.233032, waving
-0.830566, 0.844238, -0.475342, -2.0293, -0.84668, 1.50781, -0.0724487, -0.440186, 0.668457, 2.53516, 0.110168, 0.431152, 0.247192, -0.136963, -0.238647, 0.110168, 0.431152, 0.247192, -0.238647, -0.238647, 0.152466, 0.431152, 0.247192, -0.136963, -0.238647, waving
0.667969, 1.56738, -0.322266, -0.742676, -0.810547, 1.99512, 0.079834, 1.36133, 1.83203, 3.62891, 0.149414, 0.512207, 0.231934, -0.0825195, 0.0268555, 0.149414, 0.512207, 0.231934, 0.0268555, 0.0268555, 0.133423, 0.512207, 0.231934, -0.0825195, 0.0268555, waving
0.389648, 0.515137, -0.316162, -2.23828, -0.939453, 1.39746, -0.102905, 1.16504, 1.46289, -0.823242, 0.0427856, 0.318848, 0.202759, -0.159912, -0.332275, 0.0427856, 0.318848, 0.202759, -0.332275, -0.332275, 0.0966797, 0.318848, 0.202759, -0.159912, -0.332275, waving
-0.421631, 0.911133, -0.668457, -2.27539, -0.931641, 2.61133, -0.123169, 0.327148, 1.43652, 2.63086, 0.0961914, 0.725586, 0.167725, -0.0714722, -0.359375, 0.0961914, 0.725586, 0.167725, -0.359375, -0.359375, 0.196533, 0.725586, 0.167725, -0.0714722, -0.359375, waving
0.855957, 1.14648, -0.468262, -1.10645, -0.82959, 0.825684, -0.0360413, 1.35059, 1.02637, 1.57715, 0.107483, 0.493652, 0.154541, -0.0470581, -0.21582, 0.107483, 0.493652, 0.154541, -0.21582, -0.21582, 0.181519, 0.493652, 0.154541, -0.0470581, -0.21582, waving
0.205811, 0.566406, -0.600586, -1.85156, -0.974609, 0.519531, -0.0192871, 0.80127, 1.21777, -0.834961, 0.0318604, 0.20459, 0.111572, -0.0797119, -0.235596, 0.0318604, 0.20459, 0.111572, -0.235596, -0.235596, 0.110229, 0.20459, 0.111572, -0.0797119, -0.235596, waving
-0.624023, 0.72998, -0.725586, -1.45898, -0.92334, 0.731934, 0.0519409, -0.146118, 0.968262, 2.24609, 0.0668945, 0.552734, 0.120972, -0.0540771, -0.350342, 0.0668945, 0.552734, 0.120972, -0.350342, -0.350342, 0.15625, 0.552734, 0.120972, -0.0540771, -0.350342, waving
0.674805, 1.12207, -0.329102, 0.372559, -0.864746, 0.882813, 0.0406189, 1.45508, 1.5625, 2.26172, 0.105225, 0.313965, 0.142822, -0.0375977, -0.00915527, 0.105225, 0.313965, 0.142822, -0.00915527, -0.00915527, 0.183838, 0.313965, 0.142822, -0.0375977, -0.00915527, waving
0.634766, 1.19531, -0.297119, -1.86133, -0.991699, 1.00586, -0.059021, 1.36328, 1.41309, 0.553223, 0.074707, 0.470215, 0.208008, -0.133301, -0.332275, 0.074707, 0.470215, 0.208008, -0.332275, -0.332275, 0.133179, 0.470215, 0.208008, -0.133301, -0.332275, waving
-0.503906, 0.740234, -0.703613, -1.97266, -0.976563, 0.446533, 0.00939941, 0.112061, 1.26074, 1.23828, 0.0905762, 0.544922, 0.11377, -0.0231934, -0.42041, 0.0905762, 0.544922, 0.11377, -0.42041, -0.42041, 0.160889, 0.544922, 0.11377, -0.0231934, -0.42041, waving
0.291016, 0.761719, -0.436279, 1.13086, -0.851563, 0.41748, -0.0164795, 1.05762, 1.72754, 2.63281, 0.0985107, 0.327881, 0.134766, -0.0362549, 0.0327148, 0.0985107, 0.327881, 0.134766, 0.0327148, 0.0327148, 0.174438, 0.327881, 0.134766, -0.0362549, 0.0327148, waving
0.719727, 1.66309, -0.312256, -2.05469, -0.964355, 2.01172, -0.0795898, 1.37305, 1.36816, 1.51172, 0.0859985, 0.583008, 0.249878, -0.163818, -0.299072, 0.0859985, 0.583008, 0.249878, -0.299072, -0.299072, 0.19043, 0.583008, 0.249878, -0.163818, -0.299072, waving
-0.615234, 0.476807, -0.497314, -2.3457, -0.947754, 1.93262, -0.0201721, 0.0120239, 1.34277, 1.9668, 0.155029, 0.687988, 0.227173, -0.0720825, -0.467285, 0.155029, 0.687988, 0.227173, -0.467285, -0.467285, 0.141602, 0.687988, 0.227173, -0.0720825, -0.467285, waving
0.406006, 1.26172, -0.265137, 1.36426, -0.878418, 0.597168, 0.0193481, 1.36523, 1.98926, 3.07422, 0.175781, 0.463379, 0.258545, -0.0826416, -0.0133057, 0.175781, 0.463379, 0.258545, -0.0133057, -0.0133057, 0.0924072, 0.463379, 0.258545, -0.0826416, -0.0133057, waving
0.682129, 1.81348, -0.242188, -2.10938, -0.93457, 4.62109, -0.131104, 1.44141, 1.39844, 1.17773, 0.165161, 0.567871, 0.275635, -0.110474, -0.249512, 0.165161, 0.567871, 0.275635, -0.249512, -0.249512, 0.17749, 0.567871, 0.275635, -0.110474, -0.249512, waving
-0.605469, 0.829102, -0.592285, -2.61914, -0.93457, 1.58301, 0.0887451, 0.156128, 1.3877, 2.11523, 0.148438, 0.799805, 0.253418, -0.104858, -0.453125, 0.148438, 0.799805, 0.253418, -0.453125, -0.453125, 0.16687, 0.799805, 0.253418, -0.104858, -0.453125, waving
0.651367, 0.533691, -0.273193, 0.516602, -0.869629, 0.824707, -0.0205994, 1.25586, 1.42676, 2.63281, 0.119507, 0.418457, 0.192993, -0.0734863, -0.100098, 0.119507, 0.418457, 0.192993, -0.100098, -0.100098, 0.0621033, 0.418457, 0.192993, -0.0734863, -0.100098, waving
0.539063, 0.983398, -0.222168, -2.96484, -0.942383, 3.9668, -0.067688, 1.14746, 1.28125, 0.688965, 0.0881958, 0.344238, 0.291016, -0.202759, -0.335205, 0.0881958, 0.344238, 0.291016, -0.335205, -0.335205, 0.262695, 0.344238, 0.291016, -0.202759, -0.335205, waving
-0.617188, 1.07813, -0.628418, -2.54492, -0.929688, 1.17383, 0.06604, 0.263184, 1.45801, 3.15234, 0.12085, 0.914551, 0.189087, -0.0682373, -0.492188, 0.12085, 0.914551, 0.189087, -0.492188, -0.492188, 0.178711, 0.914551, 0.189087, -0.0682373, -0.492188, waving
0.900879, 1.30957, -0.0810547, -1.30762, -0.839355, 1.45313, -0.0552979, 1.53809, 1.25977, 2.4082, 0.177246, 0.575684, 0.221436, -0.04422, -0.164429, 0.177246, 0.575684, 0.221436, -0.164429, -0.164429, 0.1698, 0.575684, 0.221436, -0.04422, -0.164429, waving
0.237793, 1.06836, -0.209106, -2.98828, -0.905762, 1.27539, -0.00552368, 1.12109, 1.91602, -1.41211, 0.050415, 0.287109, 0.215576, -0.165161, -0.360352, 0.050415, 0.287109, 0.215576, -0.360352, -0.360352, 0.28125, 0.287109, 0.215576, -0.165161, -0.360352, waving
-0.317871, 1.64453, -0.584473, -1.68555, -0.766602, 1.12891, 0.0786133, 0.763672, 1.89355, 4.08203, 0.0996094, 1.06738, 0.187256, -0.0876465, -0.434082, 0.0996094, 1.06738, 0.187256, -0.434082, -0.434082, 0.183838, 1.06738, 0.187256, -0.0876465, -0.434082, waving
0.997559, 1.375, -0.0480347, -1.87402, -0.631348, 4.08984, -0.106384, 1.5, 0.963867, 1.99121, 0.182739, 0.527344, 0.321533, -0.138672, -0.207642, 0.182739, 0.527344, 0.321533, -0.207642, -0.207642, 0.229614, 0.527344, 0.321533, -0.138672, -0.207642, waving
0.121948, 1.70508, -0.378174, -2.83594, -0.882324, 11.4844, 0.216919, 0.76123, 1.25098, -0.376709, 0.149902, 0.657227, 0.304443, -0.154419, -0.513672, 0.149902, 0.657227, 0.304443, -0.513672, -0.513672, 0.449707, 0.657227, 0.304443, -0.154419, -0.513672, waving
-0.0436401, 3.0957, 0.503418, -0.936523, -0.375244, 112.625, 1.11328, 0.247192, 0.477295, -0.0912476, 0.15271, 0.259033, 0.221069, -0.0683594, -0.161987, 0.15271, 0.259033, 0.221069, -0.161987, -0.161987, 0.452881, 0.259033, 0.221069, -0.0683594, -0.161987, waving
0.00911713, 0.199707, 0.10907, -0.302246, -0.0680542, 88.1875, 1, 0.116089, 0.156128, 0.0161743, 0.0445557, 0.0411377, 0.0904541, -0.0458984, -0.0308075, 0.0445557, 0.0411377, 0.0904541, -0.0308075, -0.0308075, 0.0584717, 0.0411377, 0.0904541, -0.0458984, -0.0308075, waving
0.00844574, 0.017395, 0.00598145, -0.0119019, -0.0239868, 88, 1, 0.0209961, 0.0209961, 0.00183105, 0.00999451, 0.0137634, 0.0180511, -0.00805664, -0.00719452, 0.00999451, 0.0137634, 0.0180511, -0.00719452, -0.00719452, 0.0184326, 0.0137634, 0.0180511, -0.00805664, -0.00719452, waving
0.00863647, 0.0289917, -0.00201416, -0.00762939, -0.0220337, 88.1875, 1.00293, 0.0150146, 0.0150146, 0.000305176, 0.0090332, 0.0122452, 0.0190735, -0.0100327, -0.00643921, 0.0090332, 0.0122452, 0.0190735, -0.00643921, -0.00643921, 0.0266113, 0.0122452, 0.0190735, -0.0100327, -0.00643921, waving
0.00861359, 0.00732422, 0.00201416, -0.00610352, -0.0270386, 88.0625, 1.00098, 0.0159912, 0.0130005, -0.0012207, 0.00914764, 0.00937653, 0.0185852, -0.00942993, -0.00473022, 0.00914764, 0.00937653, 0.0185852, -0.00473022, -0.00473022, 0.00268555, 0.00937653, 0.0185852, -0.00942993, -0.00473022, waving
0.00869751, 0.00366211, -0.00299072, -0.00488281, -0.0200195, 88.0625, 1.00098, 0.0130005, 0.00897217, -0.0012207, 0.00769043, 0.00752258, 0.0152664, -0.00757217, -0.00380707, 0.00769043, 0.00752258, 0.0152664, -0.00380707, -0.00380707, 0.00292969, 0.00752258, 0.0152664, -0.00757217, -0.00380707, waving
0.0077095, 0.00915527, -0.00402832, -0.00488281, -0.0200195, 88, 1.00098, 0.0120239, 0.0100098, -0.000915527, 0.00585175, 0.00801086, 0.0152359, -0.00938416, -0.00313187, 0.00585175, 0.00801086, 0.0152359, -0.00313187, -0.00313187, 0.766113, 0.00801086, 0.0152359, -0.00938416, -0.00313187, waving
0.00774384, 0.00305176, -0.00500488, -0.00457764, -0.0170288, 88.0625, 1, 0.0109863, 0.00598145, -0.00152588, 0.0055809, 0.00420761, 0.0105591, -0.00497437, -0.0019474, 0.0055809, 0.00420761, 0.0105591, -0.0019474, -0.0019474, 0.00158691, 0.00420761, 0.0105591, -0.00497437, -0.0019474, waving
0.00783539, 0.00244141, -0.00701904, -0.00427246, -0.0140381, 88.0625, 1.00098, 0.0100098, 0.00402832, -0.00244141, 0.00279427, 0.0026989, 0.00646973, -0.00367355, -0.00120735, 0.00279427, 0.0026989, 0.00646973, -0.00120735, -0.00120735, 0.00158691, 0.0026989, 0.00646973, -0.00367355, -0.00120735, waving
0.00779343, 0.00213623, -0.00799561, -0.00427246, -0.0140381, 88.0625, 1.00098, 0.0100098, 0.00402832, -0.00244141, 0.00285912, 0.00271034, 0.00597, -0.00311089, -0.00111389, 0.00285912, 0.00271034, 0.00597, -0.00111389, -0.00111389, 0.00134277, 0.00271034, 0.00597, -0.00311089, -0.00111389, waving
0.00779343, 0.00213623, -0.00701904, -0.00396729, -0.0130005, 88.0625, 1.00098, 0.0090332, 0.00201416, -0.00244141, 0.0021534, 0.00162601, 0.00444031, -0.00228691, -0.000806808, 0.0021534, 0.00162601, 0.00444031, -0.000806808, -0.000806808, 0.000854492, 0.00162601, 0.00444031, -0.00228691, -0.000806808, waving
0.00780869, 0.00244141, -0.0090332, -0.00396729, -0.0130005, 88, 1.00098, 0.0090332, 0.00201416, -0.00244141, 0.00158691, 0.00167561, 0.00362206, -0.00203514, -0.000728607, 0.00158691, 0.00167561, 0.00362206, -0.000728607, -0.000728607, 0.00109863, 0.00167561, 0.00362206, -0.00203514, -0.000728607, waving
-0.0305786, 2.38086, 0.21521, -0.490967, -0.509277, 111.188, 1.10938, 0.287109, 0.725586, 1.13867, 0.117065, 0.542969, 0.283447, -0.166382, -0.331543, 0.117065, 0.542969, 0.283447, -0.331543, -0.331543, 0.427734, 0.542969, 0.283447, -0.166382, -0.331543, waving
-0.0944214, 2.60352, -0.519531, -0.35498, -0.874512, 23.125, 0.287354, 0.197144, 0.756836, 2.59375, 0.0727539, 0.619141, 0.247314, -0.174561, -0.267334, 0.0727539, 0.619141, 0.247314, -0.267334, -0.267334, 0.303223, 0.619141, 0.247314, -0.174561, -0.267334, waving
1.01563, 1.90332, 0.143066, -3.00781, -0.705566, 2.8457, 0.0460815, 2.32617, 2.05664, 2.53516, 0.220337, 1.41113, 0.434326, -0.213867, -0.568359, 0.220337, 1.41113, 0.434326, -0.568359, -0.568359, 0.299805, 1.41113, 0.434326, -0.213867, -0.568359, waving
-0.498291, 0.845215, -0.459229, -3.17383, -0.746582, 2.54492, 0.00679398, 0.536133, 2.22266, 2.99023, 0.0700684, 1.46973, 0.278809, -0.208618, -0.764648, 0.0700684, 1.46973, 0.278809, -0.764648, -0.764648, 0.272705, 1.46973, 0.278809, -0.208618, -0.764648, waving
0.597656, 0.929688, -0.361328, 0.536621, -0.82373, 1.04102, 0.0201721, 1.07031, 1.40723, 2.61914, 0.0829468, 0.501465, 0.170532, -0.0875244, -0.0731201, 0.0829468, 0.501465, 0.170532, -0.0731201, -0.0731201, 0.317139, 0.501465, 0.170532, -0.0875244, -0.0731201, waving
0.758301, 1.19141, -0.197144, -2.49414, -0.908691, 1.7373, -0.0987549, 1.53809, 1.65723, 0.735352, 0.0792847, 0.64502, 0.248901, -0.169556, -0.33667, 0.0792847, 0.64502, 0.248901, -0.33667, -0.33667, 0.127197, 0.64502, 0.248901, -0.169556, -0.33667, waving
-0.501953, 1.51172, -0.69043, -3.4082, -0.94043, 1.72656, 0.0996704, 0.0640259, 1.25195, 2.2168, 0.140015, 1.12012, 0.237061, -0.0970459, -0.731445, 0.140015, 1.12012, 0.237061, -0.731445, -0.731445, 0.189697, 1.12012, 0.237061, -0.0970459, -0.731445, waving
0.709473, 0.717773, -0.309326, -0.4646, -0.831543, 0.703125, -0.0439453, 1.32617, 1.44336, 2.00586, 0.111206, 0.217285, 0.131348, -0.0201416, 0.0878906, 0.111206, 0.217285, 0.131348, 0.0878906, 0.0878906, 0.11969, 0.217285, 0.131348, -0.0201416, 0.0878906, waving
0.520996, 0.728027, -0.322266, -2.33398, -0.885742, 0.765137, -0.0411072, 1.30469, 1.60449, -0.550293, 0.0238037, 0.440918, 0.160889, -0.137085, -0.335449, 0.0238037, 0.440918, 0.160889, -0.335449, -0.335449, 0.180542, 0.440918, 0.160889, -0.137085, -0.335449, waving
-0.480713, 0.359131, -0.845703, -1.50293, -0.918457, 0.30542, -0.00139809, -0.314209, 0.361084, 0.149292, 0.019165, 0.306641, 0.0446777, -0.0255127, -0.228394, 0.019165, 0.306641, 0.0446777, -0.228394, -0.228394, 0.097229, 0.306641, 0.0446777, -0.0255127, -0.228394, waving
-0.309326, 0.876953, -0.606445, -0.681641, -0.925781, 0.587891, -0.00267029, 0.713379, 1.65723, 3.25781, 0.0963135, 0.785645, 0.11499, -0.0186768, -0.2771, 0.0963135, 0.785645, 0.11499, -0.2771, -0.2771, 0.104858, 0.785645, 0.11499, -0.0186768, -0.2771, waving
1.00391, 1.78809, -0.263184, -2.46875, -0.634277, 2.24023, -0.109741, 1.8457, 1.37793, 2.34766, 0.130493, 0.927734, 0.28418, -0.153564, -0.352295, 0.130493, 0.927734, 0.28418, -0.352295, -0.352295, 0.285156, 0.927734, 0.28418, -0.153564, -0.352295, waving
-0.541504, 1.05469, -0.329102, -2.96484, -0.842285, 1.78125, 0.0819702, 0.464355, 2.11719, 1.5791, 0.211182, 0.893066, 0.350342, -0.13916, -0.787109, 0.211182, 0.893066, 0.350342, -0.787109, -0.787109, 0.218506, 0.893066, 0.350342, -0.13916, -0.787109, waving
0.174927, 0.562012, -0.360352, 1.32031, -0.807617, 0.941895, -0.038269, 0.961426, 2.22461, 3.15234, 0.123718, 0.481201, 0.246704, -0.122925, 0.0179443, 0.123718, 0.481201, 0.246704, 0.0179443, 0.0179443, 0.107422, 0.481201, 0.246704, -0.122925, 0.0179443, waving
0.758789, 1.37012, -0.213135, -2.87891, -0.913574, 3.90039, -0.123596, 1.54883, 1.57031, 1.50098, 0.121643, 0.791992, 0.276855, -0.155029, -0.391602, 0.121643, 0.791992, 0.276855, -0.391602, -0.391602, 0.211792, 0.791992, 0.276855, -0.155029, -0.391602, waving
-0.519531, 1.84277, -0.743652, -2.52148, -0.92041, 3.60156, 0.126221, 0.176147, 1.37598, 2.25781, 0.0906982, 0.995117, 0.150146, -0.0594482, -0.591797, 0.0906982, 0.995117, 0.150146, -0.591797, -0.591797, 0.354248, 0.995117, 0.150146, -0.0594482, -0.591797, waving
0.830078, 0.95166, -0.367188, -2.02148, -0.822266, 2.94922, -0.150513, 1.55078, 1.51465, 2.28125, 0.126709, 0.693848, 0.171021, -0.044342, -0.290527, 0.126709, 0.693848, 0.171021, -0.290527, -0.290527, 0.134766, 0.693848, 0.171021, -0.044342, -0.290527, waving
0.0308685, 0.73584, -0.492432, -2.0625, -0.889648, 1.72949, 0.0211182, 0.736328, 1.87598, -1.16016, 0.05896, 0.36499, 0.195679, -0.136719, -0.4375, 0.05896, 0.36499, 0.195679, -0.4375, -0.4375, 0.183838, 0.36499, 0.195679, -0.136719, -0.4375, waving
-0.189331, 0.755371, -0.652344, -0.952148, -0.86377, 2.24414, 0.0968018, 0.835449, 2.05859, 2.58594, 0.086792, 0.945801, 0.123901, -0.0371094, -0.499512, 0.086792, 0.945801, 0.123901, -0.499512, -0.499512, 0.0894775, 0.945801, 0.123901, -0.0371094, -0.499512, waving
0.858887, 0.844727, -0.432373, -2.26563, -0.849609, 1.01563, -0.0582275, 1.6582, 1.30469, 1.40625, 0.109497, 0.880859, 0.253174, -0.143677, -0.40918, 0.109497, 0.880859, 0.253174, -0.40918, -0.40918, 0.175415, 0.880859, 0.253174, -0.143677, -0.40918, waving
-0.314453, 0.681152, -0.807617, -2.30859, -0.886719, 1.66699, 0.0882568, 0.370361, 1.27637, 0.411377, 0.0449219, 0.470947, 0.147461, -0.102539, -0.326904, 0.0449219, 0.470947, 0.147461, -0.326904, -0.326904, 0.143066, 0.470947, 0.147461, -0.102539, -0.326904, waving
-0.515137, 0.480469, -0.800293, -0.0408936, -0.886719, 3.44922, 0.194336, -0.419189, 0.584961, 1.59961, 0.0338135, 0.503906, 0.0517578, -0.0179443, -0.367188, 0.0338135, 0.503906, 0.0517578, -0.367188, -0.367188, 0.0584106, 0.503906, 0.0517578, -0.0179443, -0.367188, waving
0.51709, 1.25879, -0.513184, -0.0976563, -0.84375, 1.93848, -0.00797272, 1.38965, 2.25977, 3.01758, 0.101685, 0.666504, 0.12854, -0.0268555, -0.092041, 0.101685, 0.666504, 0.12854, -0.092041, -0.092041, 0.231689, 0.666504, 0.12854, -0.0268555, -0.092041, waving
0.338623, 0.851563, -0.484375, -2.21094, -0.909668, 1.66895, -0.048584, 1.58105, 1.97949, -0.193848, 0.0445557, 0.756348, 0.175415, -0.130859, -0.40332, 0.0445557, 0.756348, 0.175415, -0.40332, -0.40332, 0.183105, 0.756348, 0.175415, -0.130859, -0.40332, waving
-0.559082, 1.27734, -0.58252, -2.19336, -0.830566, 3.25195, 0.142212, 0.447266, 1.8916, 2.84766, 0.120483, 0.949219, 0.19458, -0.0740967, -0.516602, 0.120483, 0.949219, 0.19458, -0.516602, -0.516602, 0.20752, 0.949219, 0.19458, -0.0740967, -0.516602, waving
0.938477, 1.00879, -0.189087, -2.4082, -0.754395, 1.34473, -0.0626221, 1.5791, 1.08008, 2.48828, 0.140625, 0.645996, 0.299805, -0.159058, -0.268311, 0.140625, 0.645996, 0.299805, -0.268311, -0.268311, 0.120728, 0.645996, 0.299805, -0.159058, -0.268311, waving
-0.114929, 1.05957, -0.647461, -2.35547, -1.05957, 2.91602, 0.0913086, 0.619629, 1.22949, 0.272949, 0.0465088, 0.498291, 0.204834, -0.158325, -0.374756, 0.0465088, 0.498291, 0.204834, -0.374756, -0.374756, 0.412842, 0.498291, 0.204834, -0.158325, -0.374756, waving
-0.253662, 0.686035, -0.813477, -0.583496, -0.984375, 2.33789, 0.131592, 0.309326, 1.28223, 2.13867, 0.0600586, 0.911621, 0.0891113, -0.0290527, -0.508789, 0.0600586, 0.911621, 0.0891113, -0.508789, -0.508789, 0.100647, 0.911621, 0.0891113, -0.0290527, -0.508789, waving
0.888672, 0.916016, -0.300293, -1.76074, -0.804688, 0.944824, -0.0557251, 1.49023, 1.21777, 2.03906, 0.101563, 0.67627, 0.177368, -0.0757446, -0.314941, 0.101563, 0.67627, 0.177368, -0.314941, -0.314941, 0.128052, 0.67627, 0.177368, -0.0757446, -0.314941, waving
